title,magnitude_min,magnitude_max,date_time,cdi,mmi,tsunami,net,nst,dmin,gap,magType,depth,latitude,longitude,location,continent,country,sig
"M 7.0 - 66 km SSW of Banjar, Indonesia",6.87,7.14,02-09-2009 07:55,strong,strong,no,us,312,0.0,16.3,mwc,46.0,-7.782,107.297,"Banjar, Indonesia",,Indonesia,1175
"M 6.7 - 112 km WSW of Padang, Indonesia",6.59,6.77,16-08-2009 07:38,average,significant,no,us,369,0.0,14.9,mwc,20.0,-1.479,99.49,"Padang, Indonesia",,Indonesia,753
"M 6.6 - 244 km SSE of Tateyama, Japan",6.49,6.69,12-08-2009 22:48,moderate,average,no,us,336,0.0,14.1,mwc,53.0,32.821,140.395,"Tateyama, Japan",,,703
"M 7.5 - 266 km N of Bamboo Flat, India",7.38,7.59,10-08-2009 19:55,strong,significant,no,us,303,0.0,18.2,mwc,24.0,14.099,92.902,"Bamboo Flat, India",,,1248
"M 7.1 - 161 km S of ?yama, Japan",7.0,7.18,09-08-2009 10:55,average,moderate,no,us,447,0.0,14.2,mwc,292.0,33.167,137.944,"?yama, Japan",,,1005
"M 6.9 - 96 km WNW of Bahía de Kino, Mexico",6.83,7.0,03-08-2009 17:59,average,strong,no,us,243,0.0,35.0,mwc,10.0,29.039,-112.903,"Bahía de Kino, Mexico",North America,Mexico,1202
"M 7.8 - 97 km WSW of Te Anau, New Zealand",7.66,7.92,15-07-2009 09:22,significant,very strong,no,us,434,0.0,16.8,mwc,12.0,-45.762,166.562,"Te Anau, New Zealand",,New Zealand,1165
"M 6.7 - 190 km ESE of Kokopo, Papua New Guinea",6.57,6.79,23-06-2009 14:19,average,average,no,us,269,0.0,13.8,mwc,64.0,-5.157,153.782,"Kokopo, Papua New Guinea",,Papua New Guinea,693
"M 7.3 - 46 km NW of Guanaja, Honduras",7.2,7.41,28-05-2009 08:24,strong,very strong,no,us,464,0.0,27.2,mwc,19.0,16.731,-86.217,"Guanaja, Honduras",,,1560
"M 7.6 - 191 km S of ‘Ohonua, Tonga",7.48,7.73,19-03-2009 18:17,strong,average,no,us,504,0.0,14.0,mwc,31.0,-23.043,-174.66,"‘Ohonua, Tonga",,,916
"M 7.2 - 196 km SSE of Sarangani, Philippines",7.13,7.28,11-02-2009 17:34,light,strong,no,us,432,0.0,18.6,mwc,20.0,3.886,126.387,"Sarangani, Philippines",,Indonesia,802
"M 7.4 - 86 km WNW of Manokwari, Indonesia",7.27,7.54,03-01-2009 22:33,strong,strong,no,us,314,0.0,21.1,mwc,23.0,-0.691,133.305,"Manokwari, Indonesia",,Indonesia,846
"M 6.6 - 50 km S of Jurm, Afghanistan",6.47,6.7,03-01-2009 20:23,average,moderate,no,us,344,0.0,22.6,mwc,204.8,36.419,70.743,"Jurm, Afghanistan",Asia,Afghanistan,765
"M 7.7 - 140 km WNW of Manokwari, Indonesia",7.63,7.79,03-01-2009 19:43,average,strong,no,us,288,0.0,29.8,mwc,17.0,-0.414,132.885,"Manokwari, Indonesia",,Indonesia,918
"M 7.4 - 135 km NW of Gorontalo, Indonesia",7.32,7.53,16-11-2008 17:02,extremely strong,strong,no,us,365,0.0,33.7,mww,30.0,1.271,122.091,"Gorontalo, Indonesia",,Indonesia,848
"M 6.7 - 19 km SW of Brisas Barra de Suchiate, Mexico",6.57,6.78,16-10-2008 19:41,average,significant,no,us,481,0.0,28.6,mwc,24.0,14.423,-92.364,"Brisas Barra de Suchiate, Mexico",,Mexico,731
"M 6.7 - 131 km SE of Nookat, Kyrgyzstan",6.58,6.79,05-10-2008 15:52,no intensity,significant,no,us,529,0.0,22.3,mwc,27.4,39.533,73.824,"Nookat, Kyrgyzstan",Asia,Kyrgyzstan,691
"M 6.8 - 122 km SSE of Obihiro, Japan",6.71,6.9,11-09-2008 00:20,no intensity,significant,no,us,500,0.0,22.2,mwc,25.0,41.892,143.754,"Obihiro, Japan",,,711
"M 6.6 - 73 km WNW of Tobelo, Indonesia",6.5,6.72,11-09-2008 00:00,no intensity,significant,no,us,463,0.0,14.1,mwc,96.0,1.885,127.363,"Tobelo, Indonesia",,Indonesia,670
"M 6.9 - 75 km WNW of Sola, Vanuatu",6.77,7.02,08-09-2008 18:52,no intensity,significant,no,us,531,0.0,14.9,mwc,110.0,-13.501,166.967,"Sola, Vanuatu",,Vanuatu,732
"M 6.7 - 221 km NE of Jumla, Nepal",6.56,6.79,25-08-2008 13:21,moderate,strong,no,us,325,0.0,28.0,mwc,12.0,30.901,83.52,"Jumla, Nepal",Asia,People's Republic of China,692
"M 6.8 - 29 km ENE of Morioka, Japan",6.7,6.89,23-07-2008 15:26,very strong,strong,no,us,633,0.0,20.2,mwc,108.0,39.802,141.464,"Morioka, Japan",Asia,Japan,1046
"M 7.0 - 107 km E of Namie, Japan",6.86,7.11,19-07-2008 02:39,average,average,no,us,577,0.0,18.2,mwc,22.0,37.552,142.214,"Namie, Japan",,,840
"M 6.9 - 151 km E of Namie, Japan",6.78,7.02,19-07-2008 02:39,average,average,no,duputel,0,0.0,0.0,mww,25.5,37.55,142.714,"Namie, Japan",,,825
"M 6.6 - 124 km SW of Bamboo Flat, India",6.51,6.68,27-06-2008 11:40,moderate,average,no,us,630,0.0,18.4,mwc,17.0,11.005,91.824,"Bamboo Flat, India",,,680
"M 6.9 - 24 km WSW of Mizusawa, Japan",6.83,7.04,13-06-2008 23:43,strong,very strong,no,us,654,0.0,17.1,mwc,7.8,39.03,140.881,"Mizusawa, Japan",Asia,Japan,888
"M 7.9 - 58 km W of Tianpeng, China",7.81,8.01,12-05-2008 06:28,extremely strong,extremely strong,no,us,774,0.0,11.3,mwc,19.0,31.002,103.322,"Tianpeng, China",Asia,People's Republic of China,1870
"M 6.9 - 78 km NE of Hasaki, Japan",6.82,7.01,07-05-2008 16:45,average,average,no,us,519,0.0,21.1,mwc,27.0,36.164,141.526,"Hasaki, Japan",,,910
"M 7.3 - 71 km SW of Isangel, Vanuatu",7.17,7.39,09-04-2008 12:46,no intensity,significant,no,us,486,0.0,13.4,mwc,33.0,-20.071,168.892,"Isangel, Vanuatu",,,820
"M 7.2 - 226 km SE of Hotan, China",7.08,7.29,20-03-2008 22:32,no intensity,strong,no,us,532,0.0,25.9,mwc,10.0,35.49,81.467,"Hotan, China",Asia,People's Republic of China,798
M 6.9 - Philippine Islands region,6.81,7.02,03-03-2008 14:11,moderate,average,no,us,544,0.0,25.9,mwc,24.0,13.351,125.63,Philippine Islands region,,,740
"M 6.7 - 155 km SSW of Padang, Indonesia",6.6,6.83,25-02-2008 21:02,average,significant,no,us,543,0.0,15.1,mwc,25.0,-2.245,99.808,"Padang, Indonesia",,Indonesia,696
"M 6.6 - 161 km SSW of Padang, Indonesia",6.5,6.68,25-02-2008 18:06,moderate,significant,no,us,421,0.0,17.7,mwc,25.0,-2.332,99.891,"Padang, Indonesia",,Indonesia,674
"M 7.2 - 164 km WSW of Sungai Penuh, Indonesia",7.08,7.34,25-02-2008 08:36,moderate,strong,no,us,505,0.0,18.4,mwc,25.0,-2.486,99.972,"Sungai Penuh, Indonesia",,Indonesia,832
"M 6.5 - 166 km WSW of Sungai Penuh, Indonesia",6.37,6.64,24-02-2008 14:46,moderate,significant,no,us,429,0.0,28.3,mwc,22.0,-2.405,99.931,"Sungai Penuh, Indonesia",,Indonesia,654
"M 7.4 - 56 km NW of Sinabang, Indonesia",7.29,7.48,20-02-2008 08:08,average,strong,no,us,607,0.0,16.4,mwc,26.0,2.768,95.964,"Sinabang, Indonesia",,Indonesia,914
"M 6.5 - 50 km S of Koróni, Greece",6.37,6.6,14-02-2008 12:08,very strong,average,no,us,650,0.0,30.7,mwc,28.0,36.345,21.863,"Koróni, Greece",Europe,,692
"M 6.9 - 35 km S of Methóni, Greece",6.79,6.98,14-02-2008 10:09,significant,significant,no,us,645,0.0,30.6,mwc,29.0,36.501,21.67,"Methóni, Greece",Europe,,941
"M 6.5 - 9 km SSW of General Pascual Fentes, Mexico",6.42,6.61,12-02-2008 12:50,strong,significant,no,us,521,0.0,27.6,mwc,83.0,16.357,-94.304,"General Pascual Fentes, Mexico",,Mexico,723
"M 6.6 - 46 km SSE of Gisborne, New Zealand",6.52,6.67,20-12-2007 07:55,strong,significant,no,us,461,0.0,18.8,mwc,20.0,-39.011,178.291,"Gisborne, New Zealand",,,808
"M 6.7 - 80 km NNE of Antofagasta, Chile",6.57,6.77,16-12-2007 08:09,average,strong,no,us,481,0.0,30.3,mwb,45.0,-22.954,-70.182,Ant,South America,Chile,704
"M 7.4 - 18 km WNW of Basse-Pointe, Martinique",7.31,7.52,29-11-2007 19:00,strong,strong,no,us,663,0.0,13.4,mwb,156.0,14.944,-61.274,"Basse-Pointe, Martinique",,Martinique,1542
"M 6.6 - 60 km SSE of Kirakira, Solomon Islands",6.51,6.73,27-11-2007 11:49,light,significant,no,us,280,0.0,26.9,mwc,16.0,-10.95,162.149,"Kirakira, Solomon Islands",,Solomon Islands,672
"M 6.5 - 34 km N of Dompu, Indonesia",6.37,6.62,25-11-2007 19:53,average,strong,no,us,272,0.0,27.6,mwc,18.0,-8.224,118.467,"Dompu, Indonesia",,Indonesia,653
"M 6.5 - 28 km NNW of Dompu, Indonesia",6.4,6.6,25-11-2007 16:02,strong,strong,no,us,353,0.0,27.5,mwc,20.0,-8.292,118.37,"Dompu, Indonesia",,Indonesia,657
"M 6.8 - 107 km N of Lae, Papua New Guinea",6.7,6.92,22-11-2007 08:48,significant,significant,no,us,341,0.0,15.9,mwc,53.0,-5.757,147.098,"Lae, Papua New Guinea",,Papua New Guinea,722
"M 6.8 - 30 km E of Macas, Ecuador",6.72,6.9,16-11-2007 03:13,strong,significant,no,us,649,0.0,27.0,mwc,122.9,-2.312,-77.838,"Macas, Ecuador",South America,Ecuador,790
"M 6.8 - 82 km NNE of Antofagasta, Chile",6.73,6.93,15-11-2007 15:05,significant,strong,no,us,285,0.0,40.1,mwc,26.0,-22.925,-70.237,Ant,South America,Chile,716
"M 7.7 - 36 km ESE of Tocopilla, Chile",7.57,7.81,14-11-2007 15:40,very strong,strong,no,us,610,0.0,22.4,mwc,40.0,-22.247,-69.89,"Tocopilla, Chile",South America,Chile,995
"M 6.8 - 138 km W of Bengkulu, Indonesia",6.67,6.92,24-10-2007 21:02,light,average,no,us,494,0.0,23.9,mwc,21.0,-3.899,101.02,"Bengkulu, Indonesia",,Indonesia,713
"M 6.8 - 70 km N of Te Anau, New Zealand",6.67,6.93,15-10-2007 12:29,moderate,strong,no,us,338,0.0,19.0,mwc,18.0,-44.796,167.553,"Te Anau, New Zealand",,New Zealand,744
"M 6.8 - 154 km ESE of Kokopo, Papua New Guinea",6.72,6.88,26-09-2007 12:36,moderate,average,no,us,348,0.0,15.5,mwc,40.0,-4.99,153.5,"Kokopo, Papua New Guinea",,Papua New Guinea,713
"M 6.7 - 118 km SSW of Padang, Indonesia",6.57,6.78,20-09-2007 08:31,light,average,no,us,503,0.0,26.9,mwc,30.0,-1.999,100.141,"Padang, Indonesia",,Indonesia,696
"M 7.0 - 153 km SSW of Padang, Indonesia",6.89,7.1,13-09-2007 03:35,moderate,strong,no,us,537,0.0,23.1,mwc,22.0,-2.13,99.627,"Padang, Indonesia",,Indonesia,768
"M 6.5 - Kepulauan Mentawai region, Indonesia",6.39,6.61,13-09-2007 02:30,no intensity,average,no,us,409,0.0,26.2,mwc,28.9,-1.689,99.668,"Kepulauan Mentawai region, Indonesia",,Indonesia,650
"M 7.9 - 87 km SW of Sungai Penuh, Indonesia",7.79,8.04,12-09-2007 23:49,very strong,strong,no,us,446,0.0,29.1,mwc,35.0,-2.625,100.841,"Sungai Penuh, Indonesia",,Indonesia,1133
"M 7.8 - 148 km WSW of Sungai Penuh, Indonesia",7.68,7.89,12-09-2007 23:49,strong,very strong,no,duputel,0,0.0,0.0,mww,40.5,-2.52,100.139,"Sungai Penuh, Indonesia",Asia,Indonesia,1152
"M 8.4 - 122 km SW of Bengkulu, Indonesia",8.3,8.53,12-09-2007 11:10,no intensity,significant,no,official,411,0.0,32.3,mww,34.0,-4.438,101.367,"Bengkulu, Indonesia",,Indonesia,1086
"M 6.8 - 39 km WNW of Timbiquí, Colombia",6.69,6.91,10-09-2007 01:49,average,significant,no,us,653,0.0,17.6,mwc,15.0,2.966,-77.963,"Timbiquí, Colombia",,Colombia,747
"M 7.2 - 97 km S of Lata, Solomon Islands",7.07,7.27,02-09-2007 01:05,no intensity,average,no,us,312,0.0,21.3,mwc,35.0,-11.61,165.762,"Lata, Solomon Islands",,,798
"M 6.5 - 31 km WSW of Malango, Solomon Islands",6.39,6.59,16-08-2007 08:39,average,significant,no,us,382,0.0,12.8,mwc,15.0,-9.834,159.465,"Malango, Solomon Islands",,,675
"M 8.0 - 41 km SW of San Vicente de Cañete, Peru",7.92,8.11,15-08-2007 23:40,extremely strong,very strong,no,us,625,0.0,25.7,mwc,39.0,-13.386,-76.603,"San Vicente de Cañete, Peru",,Peru,1385
"M 7.5 - 35 km NNE of Rengasdengklok, Indonesia",7.37,7.6,08-08-2007 17:05,no intensity,average,no,us,228,0.0,30.7,mwc,280.0,-5.859,107.419,"Rengasdengklok, Indonesia",,Indonesia,865
"M 7.2 - 56 km E of Luganville, Vanuatu",7.09,7.29,01-08-2007 17:08,strong,strong,no,us,494,0.0,20.4,mwb,120.0,-15.595,167.68,"Luganville, Vanuatu",,Vanuatu,803
"M 6.9 - 140 km NNW of Tobelo, Indonesia",6.81,6.99,26-07-2007 05:40,light,average,no,us,374,0.0,24.1,mwb,25.0,2.872,127.464,"Tobelo, Indonesia",,Indonesia,734
"M 6.8 - 133 km WNW of Mikuni, Japan",6.68,6.89,16-07-2007 14:17,average,moderate,no,us,664,0.0,18.2,mwb,350.4,36.808,134.85,"Mikuni, Japan",,,779
"M 6.6 - 20 km NNW of Kashiwazaki, Japan",6.49,6.71,16-07-2007 01:13,very strong,very strong,no,us,782,0.0,16.7,mwc,12.0,37.535,138.446,"Kashiwazaki, Japan",Asia,Japan,831
"M 6.7 - 43 km SSE of Iztapa, Guatemala",6.6,6.79,13-06-2007 19:29,significant,significant,no,us,468,0.0,37.7,mwc,23.0,13.554,-90.618,"Iztapa, Guatemala",,,972
"M 6.9 - 113 km SSE of Panguna, Papua New Guinea",6.83,7.04,01-04-2007 21:11,no intensity,strong,no,us,305,0.0,15.3,mwc,10.0,-7.306,155.741,"Panguna, Papua New Guinea",,Solomon Islands,732
"M 6.6 - 99 km SSE of Panguna, Papua New Guinea",6.49,6.73,01-04-2007 20:47,no intensity,strong,no,us,251,0.0,16.0,mb,10.0,-7.169,155.777,"Panguna, Papua New Guinea",,Solomon Islands,670
"M 8.1 - 45 km SSE of Gizo, Solomon Islands",8.02,8.23,01-04-2007 20:39,extremely strong,very strong,no,us,439,0.0,14.7,mwc,24.0,-8.466,157.043,"Gizo, Solomon Islands",,Solomon Islands,1025
"M 6.7 - 46 km NW of Nanao, Japan",6.58,6.81,25-03-2007 00:41,strong,very strong,no,us,493,0.0,23.9,mwc,8.0,37.336,136.588,"Nanao, Japan",Asia,Japan,782
"M 7.1 - 119 km S of Isangel, Vanuatu",7.02,7.2,25-03-2007 00:40,light,significant,no,us,426,0.0,25.3,mwb,34.0,-20.617,169.357,"Isangel, Vanuatu",,,779
"M 6.7 - 206 km SSW of Sofifi, Indonesia",6.61,6.77,20-02-2007 08:04,no intensity,significant,no,us,253,0.0,40.3,mwc,12.0,-1.034,126.976,S,,Indonesia,691
"M 7.5 - 126 km WNW of Ternate, Indonesia",7.36,7.63,21-01-2007 11:27,significant,average,no,us,570,0.0,21.6,mwc,22.0,1.065,126.282,"Ternate, Indonesia",,Indonesia,874
M 8.1 - east of the Kuril Islands,7.99,8.22,13-01-2007 04:23,moderate,average,no,us,606,0.0,14.0,mwc,10.0,46.243,154.524,the Kuril Islands,,,1034
"M 6.9 - 26 km W of Hengchun, Taiwan",6.77,6.98,26-12-2006 12:34,significant,strong,no,us,466,0.0,31.6,mwc,10.0,21.974,120.493,"Hengchun, Taiwan",Asia,Taiwan,798
"M 7.1 - 30 km SW of Hengchun, Taiwan",7.0,7.21,26-12-2006 12:26,very strong,strong,no,us,744,0.0,29.1,mwb,10.0,21.799,120.547,"Hengchun, Taiwan",Asia,Taiwan,1023
M 8.3 - Kuril Islands,8.21,8.44,15-11-2006 11:14,moderate,strong,no,us,576,0.0,20.9,mwc,10.0,46.592,153.266,Kuril Islands,,,1064
"M 6.6 - 155 km SE of Kimbe, Papua New Guinea",6.5,6.74,07-11-2006 17:38,no intensity,significant,no,us,352,0.0,18.6,mwc,11.0,-6.482,151.195,"Kimbe, Papua New Guinea",,,670
"M 6.7 - 52 km SW of San Vicente de Cañete, Peru",6.59,6.81,20-10-2006 10:48,average,significant,no,us,444,0.0,53.4,mwc,23.0,-13.457,-76.677,"San Vicente de Cañete, Peru",,Peru,732
"M 6.7 - 100 km ESE of Kimbe, Papua New Guinea",6.57,6.81,17-10-2006 01:25,average,significant,no,us,533,0.0,15.6,mwc,32.0,-5.881,150.982,"Kimbe, Papua New Guinea",,Papua New Guinea,692
"M 6.7 - 14 km SW of Puako, Hawaii",6.57,6.83,15-10-2006 17:07,very strong,extremely strong,no,hv,43,0.0,124.0,md,38.182,19.877,-155.935,"Puako, Hawaii",,United States of America,1481
"M 6.9 - 201 km ESE of Hihifo, Tonga",6.77,7.03,28-09-2006 06:22,light,light,no,us,702,0.0,20.9,mwc,28.0,-16.592,-172.033,"Hihifo, Tonga",,,737
"M 6.8 - 49 km S of Panguna, Papua New Guinea",6.67,6.89,01-09-2006 10:18,no intensity,significant,no,us,459,0.0,28.4,mwb,38.0,-6.759,155.512,"Panguna, Papua New Guinea",,Papua New Guinea,711
"M 6.5 - 81 km ESE of Ozernovskiy, Russia",6.39,6.59,24-08-2006 21:50,no intensity,significant,no,us,700,0.0,47.4,mwb,43.0,51.148,157.522,"Ozernovskiy, Russia",Asia,Russia,650
"M 6.8 - 51 km NE of Norsup, Vanuatu",6.68,6.91,07-08-2006 22:18,average,average,no,us,551,0.0,26.2,mwb,150.0,-15.798,167.789,"Norsup, Vanuatu",,Vanuatu,713
"M 7.7 - 226 km SSW of Singaparna, Indonesia",7.63,7.81,17-07-2006 08:19,strong,average,no,us,357,0.0,36.8,mwc,20.0,-9.284,107.419,"Singaparna, Indonesia",,,947
"M 6.5 - 111 km E of Kimbe, Papua New Guinea",6.4,6.63,28-05-2006 03:12,no intensity,significant,no,us,477,0.0,20.3,mwc,34.0,-5.724,151.133,"Kimbe, Papua New Guinea",,Papua New Guinea,650
"M 6.6 - 42 km NNW of Tilichiki, Russia",6.48,6.68,22-05-2006 11:12,no intensity,strong,no,us,548,0.0,28.0,mwc,19.0,60.772,165.743,"Tilichiki, Russia",Asia,Russia,670
"M 6.8 - 256 km SSW of Singkil, Indonesia",6.7,6.88,16-05-2006 15:28,moderate,average,no,us,701,0.0,16.3,mwb,12.0,0.093,97.05,"Singkil, Indonesia",,,719
"M 8.0 - 47 km SSE of Pangai, Tonga",7.92,8.08,03-05-2006 15:26,strong,strong,no,us,626,0.0,20.7,mwc,55.0,-20.187,-174.123,"Pangai, Tonga",,,1013
"M 8.0 - 50 km ESE of Pangai, Tonga",7.91,8.08,03-05-2006 15:26,very strong,extremely strong,no,duputel,0,0.0,0.0,mww,60.5,-19.99,-173.907,"Pangai, Tonga",,,1026
"M 6.5 - 73 km WNW of Copiapó, Chile",6.39,6.58,30-04-2006 21:40,strong,strong,no,us,282,0.0,46.3,mwc,12.0,-27.211,-71.056,"Copiapó, Chile",,Chile,653
"M 6.7 - 78 km WNW of Copiapó, Chile",6.6,6.82,30-04-2006 19:17,significant,strong,no,us,277,0.0,25.6,mwb,12.0,-27.017,-71.022,"Copiapó, Chile",,Chile,696
"M 6.6 - 80 km E of Tilichiki, Russia",6.47,6.69,29-04-2006 16:58,no intensity,very strong,no,us,645,0.0,28.4,mwc,11.0,60.491,167.516,"Tilichiki, Russia",Asia,Russia,670
"M 7.6 - 80 km NE of Tilichiki, Russia",7.47,7.72,20-04-2006 23:25,no intensity,very strong,no,us,579,0.0,18.5,mwc,22.0,60.949,167.089,"Tilichiki, Russia",Asia,Russia,889
"M 6.5 - 130 km NNW of Lautoka, Fiji",6.4,6.58,07-04-2006 08:30,light,average,no,us,247,0.0,25.5,mwc,14.0,-16.527,176.989,"Lautoka, Fiji",,,654
"M 6.7 - 108 km W of Ambon, Indonesia",6.6,6.78,14-03-2006 06:57,no intensity,strong,no,us,306,0.0,21.3,mwb,30.1,-3.595,127.214,"Ambon, Indonesia",,Indonesia,691
"M 7.0 - 160 km SE of Chipinge, Zimbabwe",6.92,7.12,22-02-2006 22:19,average,extremely strong,no,us,412,0.0,23.2,mwb,11.0,-21.324,33.583,"Chipinge, Zimbabwe",Africa,Mozambique,891
"M 6.7 - 26 km NE of Kýthira, Greece",6.57,6.79,08-01-2006 11:34,strong,significant,no,us,769,0.0,19.7,mwb,66.0,36.311,23.212,"Kýthira, Greece",Europe,Greece,934
"M 6.6 - 75 km SSW of Bahía de Kino, Mexico",6.52,6.72,04-01-2006 08:32,strong,significant,no,us,323,0.0,48.2,mwc,14.0,28.164,-112.117,"Bahía de Kino, Mexico",,,703
"M 6.5 - 53 km SW of Ashk?sham, Afghanistan",6.4,6.63,12-12-2005 21:47,significant,average,no,us,529,0.0,20.5,mwb,224.6,36.357,71.093,"Ashk?sham, Afghanistan",Asia,Afghanistan,721
"M 6.8 - 76 km ESE of Kalemie, Democratic Republic of the Congo",6.72,6.88,05-12-2005 12:19,average,strong,no,us,561,0.0,20.0,mwc,22.0,-6.224,29.83,"Kalemie, Democratic Republic",Africa,Tanzania,744
"M 6.5 - 80 km ESE of Ishinomaki, Japan",6.37,6.6,02-12-2005 13:13,moderate,average,no,us,464,0.0,48.8,mwc,29.0,38.089,142.122,"Ishinomaki, Japan",,,683
"M 6.5 - 57 km SE of Sinabang, Indonesia",6.36,6.59,19-11-2005 14:10,light,significant,no,us,358,0.0,20.7,mwb,21.0,2.164,96.786,"Sinabang, Indonesia",,Indonesia,651
"M 6.8 - 68 km NNE of San Pedro de Atacama, Chile",6.66,6.87,17-11-2005 19:26,no intensity,significant,no,us,509,0.0,30.1,mwb,147.0,-22.361,-67.895,"San Pedro de Atacama, Chile",South America,Bolivia,711
"M 7.6 - 21 km NNE of Muzaffar?b?d, Pakistan",7.5,7.69,08-10-2005 03:50,extremely strong,extremely strong,no,us,724,0.0,21.1,mwc,26.0,34.539,73.588,"Muzaffar?b?d, Pakistan",Asia,Pakistan,1267
"M 6.6 - 129 km SSW of Kokopo, Papua New Guinea",6.46,6.72,29-09-2005 15:50,no intensity,significant,no,us,402,0.0,17.7,mwc,25.0,-5.437,151.84,"Kokopo, Papua New Guinea",,Papua New Guinea,670
"M 7.5 - 39 km NW of Yurimaguas, Peru",7.38,7.62,26-09-2005 01:55,very strong,strong,no,us,696,0.0,26.2,mwb,115.0,-5.678,-76.398,"Yurimaguas, Peru",South America,Peru,1018
"M 7.6 - 135 km E of Kokopo, Papua New Guinea",7.51,7.74,09-09-2005 07:26,average,strong,no,us,502,0.0,20.0,mwc,90.0,-4.539,153.474,"Kokopo, Papua New Guinea",,Papua New Guinea,891
"M 7.2 - 66 km ESE of Ishinomaki, Japan",7.07,7.33,16-08-2005 02:46,strong,strong,no,us,698,0.0,19.6,mwc,36.0,38.276,142.039,"Ishinomaki, Japan",,,1104
"M 7.2 - Nicobar Islands, India region",7.09,7.29,24-07-2005 15:42,moderate,average,no,us,636,0.0,26.4,mwc,16.0,7.92,92.19,"Nicobar Islands, India region",,,808
"M 6.7 - 94 km WSW of Singkil, Indonesia",6.61,6.84,05-07-2005 01:52,light,significant,no,us,398,0.0,22.3,mwc,21.0,1.819,97.082,"Singkil, Indonesia",,Indonesia,693
"M 6.6 - 32 km W of San Juan del Sur, Nicaragua",6.46,6.67,02-07-2005 02:16,significant,average,no,us,446,0.0,21.1,mwc,27.0,11.245,-86.172,"San Juan del Sur, Nicaragua",,,719
"M 7.2 - 153 km W of Big Lagoon, California",7.07,7.29,15-06-2005 02:50,average,moderate,no,us,420,0.0,31.4,mwc,16.0,41.292,-125.953,"Big Lagoon, California",,,1318
"M 7.8 - 102 km ENE of Iquique, Chile",7.68,7.88,13-06-2005 22:44,very strong,strong,no,us,714,0.0,16.1,mwb,115.6,-19.987,-69.197,"Iquique, Chile",South America,Chile,1020
"M 6.9 - 89 km WSW of Singkil, Indonesia",6.8,6.98,19-05-2005 01:54,average,strong,no,us,635,0.0,26.0,mwc,30.0,1.989,97.041,"Singkil, Indonesia",,Indonesia,740
"M 6.7 - 125 km SW of Padangsidempuan, Indonesia",6.62,6.78,14-05-2005 05:05,significant,average,no,us,695,0.0,20.9,mwb,34.0,0.587,98.459,"Padangsidempuan, Indonesia",,Indonesia,731
"M 6.5 - 106 km SW of Padang, Indonesia",6.37,6.58,10-04-2005 11:14,light,significant,no,us,478,0.0,21.2,mwc,30.0,-1.714,99.779,"Padang, Indonesia",,Indonesia,657
"M 6.7 - 113 km SW of Padang, Indonesia",6.6,6.83,10-04-2005 10:29,average,significant,no,us,656,0.0,21.2,mwc,19.0,-1.644,99.607,"Padang, Indonesia",,Indonesia,717
"M 8.6 - 78 km WSW of Singkil, Indonesia",8.49,8.71,28-03-2005 16:09,no intensity,very strong,no,official,510,0.0,22.1,mww,30.0,2.085,97.108,"Singkil, Indonesia",,Indonesia,1138
"M 6.6 - 28 km NNW of Maebaru-ch??, Japan",6.51,6.73,20-03-2005 01:53,very strong,strong,no,us,401,0.0,22.9,mwc,10.0,33.807,130.131,"Maebaru-ch??, Japan",Asia,Japan,805
M 7.1 - Banda Sea,6.99,7.17,02-03-2005 10:42,no intensity,average,no,us,569,0.0,18.1,mwb,201.7,-6.527,129.933,Banda Sea,,Indonesia,776
"M 6.8 - 99 km WNW of Sinabang, Indonesia",6.68,6.93,26-02-2005 12:56,no intensity,significant,no,us,444,0.0,33.8,mwb,36.0,2.908,95.592,"Sinabang, Indonesia",,Indonesia,711
"M 6.5 - 81 km SSW of Katabu, Indonesia",6.39,6.59,19-02-2005 00:04,no intensity,strong,no,us,371,0.0,31.8,mwb,10.0,-5.562,122.129,"Katabu, Indonesia",,Indonesia,650
"M 6.5 - Pulau-Pulau Talaud, Indonesia",6.43,6.63,15-02-2005 14:42,light,average,no,us,286,0.0,47.3,mwc,39.7,4.756,126.421,"Pulau-Pulau Talaud, Indonesia",,Indonesia,652
"M 6.7 - 52 km SW of Sola, Vanuatu",6.57,6.78,08-02-2005 14:48,no intensity,moderate,no,us,457,0.0,30.2,mwb,206.3,-14.252,167.259,"Sola, Vanuatu",,Vanuatu,691
"M 7.1 - 138 km SW of Palimbang, Philippines",6.97,7.22,05-02-2005 12:23,strong,light,no,us,640,0.0,26.4,mwc,525.0,5.293,123.337,"Palimbang, Philippines",,,782
"M 6.6 - 161 km SE of Katsuura, Japan",6.47,6.71,19-01-2005 06:11,significant,moderate,no,us,225,0.0,78.5,mwc,27.8,34.064,141.491,"Katsuura, Japan",,,676
"M 6.6 - Nicobar Islands, India region",6.47,6.68,26-12-2004 09:20,no intensity,average,no,us,353,0.0,31.9,mwc,16.1,8.879,92.375,"Nicobar Islands, India region",,,670
"M 7.2 - 284 km WNW of Sabang, Indonesia",7.07,7.3,26-12-2004 04:21,average,significant,no,us,385,0.0,27.9,mwc,39.2,6.91,92.958,"Sabang, Indonesia",,,802
M 9.1 - 2004 Sumatra - Andaman Islands Earthquake,8.98,9.21,26-12-2004 00:58,no intensity,very strong,no,official,601,0.0,22.0,mw,30.0,3.295,95.982,2004 Sumatra - Andaman Islands Earthquake,,Indonesia,1274
